firm_id,index_date,index_year,split,event_1m,days_to_event_1m,event_5m,days_to_event_5m,event_10m,days_to_event_10m,censoring_horizon_days,n_pre_grants,total_pre_amount,max_single_award,years_first_to_index_days,n_grantors_pre,n_active_years_pre,n_phase1_pre,phase1_to_phase2_days,has_dod,has_nih,has_nsf,has_doe,has_nasa,has_usda,state_at_index,n_trl_observations,trl_mean_pre,trl_volatility,trl_max_pre,trl_min_pre,trl_first_grant,trl_at_index,trl_delta,trl_velocity_per_year,trl_span_days,has_embedding,amt_bucket,trl_delta_bin,is_troll,vc_AdTech,vc_AgriTech,vc_Artificial_Intelligence,vc_B2B_SaaS,vc_BioTech,vc_Blue_Economy_and_OceanTech,vc_CleanTech,vc_ClimateTech,vc_Cloud_Infrastructure,vc_Creator_Economy,vc_Cybersecurity,vc_DeepTech,vc_ESG_Technology,vc_EdTech,vc_ElderTech,vc_FinTech,vc_FoodTech,vc_Frontier_and_Dual_Use_Tech,vc_Gaming_and_eSports,vc_GovTech,vc_HRTech,vc_HealthTech,vc_IndustrialTech,vc_InsurTech,vc_LegalTech,vc_MarTech,vc_MedTech,vc_Media_and_Entertainment_Tech,vc_Mobility_and_Transportation_Tech,vc_NeuroTech,vc_PetTech,vc_PropTech,vc_Smart_Cities_and_Urban_Innovation,vc_SpaceTech,vc_SportsTech
firm_03892,2020-05-01,2020,validate,1,1610,1,1610,0,2210,2210,2,1550000.0,1500000.0,141,1,2,1,141.0,1,0,0,0,0,0,MA,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,10.361702127659576,141.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4702933,0.0,0.0,0.0,0.0,0.43289024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49335715,0.0
firm_03894,2020-09-09,2020,validate,0,2079,0,2079,0,2079,2079,2,1243697.0,865308.0,0,2,1,1,0.0,0,1,0,0,0,0,NY,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,,0.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.3419296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30123097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31179485,0.0,0.0,0.0,0.0,0.0
firm_03896,2020-09-15,2020,validate,0,2073,0,2073,0,2073,2073,2,1225000.0,1000000.0,592,1,2,1,592.0,0,0,1,0,0,0,MA,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,1.850929054054054,592.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.46975157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39697433,0.0,0.0,0.0,0.0,0.0,0.0,0.38247097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03897,2020-05-01,2020,validate,0,2210,0,2210,0,2210,2210,2,546179.0,499979.0,273,1,2,1,273.0,1,0,0,0,0,0,OK,2.0,4.5,3.5355339059327378,7.0,2.0,2.0,7.0,5.0,6.689560439560439,273.0,True,500K-1.5M,big_up,0,0.36107624,0.37129706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42219347,0.0,0.0,0.0,0.0,0.0,0.3779752,0.0,0.0,0.0,0.0,0.0,0.0
firm_03898,2020-05-01,2020,validate,1,689,0,2210,0,2210,2210,2,549335.0,499335.0,273,1,2,1,273.0,1,0,0,0,0,0,MA,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,4.013736263736264,273.0,True,500K-1.5M,big_up,0,0.0,0.0,0.38252944,0.0,0.0,0.0,0.0,0.38643548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37328517,0.0,0.0,0.0,0.0,0.36251733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03899,2019-11-05,2020,validate,1,882,1,905,0,2388,2388,2,499997.0,449997.0,85,1,1,1,85.0,1,0,0,0,0,0,IN,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,17.188235294117646,85.0,True,<500K,big_up,0,0.35118845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38868287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3631905,0.0
firm_03901,2020-04-15,2020,validate,0,2226,0,2226,0,2226,2226,3,1007948.0,682948.0,439,2,2,2,439.0,0,0,1,0,0,1,SD,3.0,3.333333333333333,2.3094010767585034,6.0,2.0,2.0,6.0,4.0,3.328018223234624,439.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.45793423,0.0,0.0,0.0,0.0,0.0,0.50102246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4630509,0.0
firm_03908,2020-07-24,2020,validate,0,2126,0,2126,0,2126,2126,2,1049981.0,999981.0,137,1,1,1,137.0,1,0,0,0,0,0,CA,2.0,5.0,4.242640687119285,8.0,2.0,2.0,8.0,6.0,15.996350364963504,137.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.4085355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41871262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48898184,0.0,0.0,0.0,0.4216805,0.39767224,0.0
firm_03910,2020-07-01,2020,validate,1,1721,1,1721,1,1721,2149,1,249866.0,249866.0,0,1,1,0,,1,0,0,0,0,0,CA,1.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,,0.0,True,<500K,flat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40545687,0.0,0.0,0.0,0.5017498,0.0,0.0,0.5250462,0.0,0.0,0.0,0.0,0.3607955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03911,2020-07-02,2020,validate,0,2148,0,2148,0,2148,2148,2,1049927.0,999998.0,203,1,2,1,203.0,1,0,0,0,0,0,VA,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,7.197044334975369,203.0,True,500K-1.5M,big_up,0,0.0,0.0,0.62571055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42112425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43519548,0.0,0.0,0.0,0.0,0.0,0.0
firm_03914,2020-04-15,2020,validate,0,2226,0,2226,0,2226,2226,2,971307.0,748255.0,670,1,2,1,670.0,0,0,1,0,0,0,CO,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,2.180597014925373,670.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.47084212,0.0,0.0,0.0,0.0,0.35367498,0.0,0.0,0.34642264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46718353,0.0,0.0,0.0,0.0,0.0,0.0
firm_03915,2020-03-01,2020,validate,1,1366,1,1366,1,2066,2271,3,5389305.0,3188699.0,0,2,1,0,,0,1,0,0,0,0,CA,3.0,5.333333333333334,0.5773502691896257,6.0,5.0,6.0,5.0,-1.0,,0.0,True,3M-6M,negative,0,0.0,0.0,0.0,0.0,0.35721162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4667176,0.0,0.0,0.0,0.0,0.0
firm_03917,2020-07-07,2020,validate,0,2143,0,2143,0,2143,2143,2,713262.0,550926.0,405,1,2,1,405.0,1,0,0,0,0,0,CA,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,3.607407407407407,405.0,True,500K-1.5M,big_up,0,0.0,0.0,0.38279825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32664767,0.0,0.0,0.0,0.0,0.30141634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03921,2020-06-01,2020,validate,1,1981,1,1981,1,1981,2179,2,959850.0,734850.0,731,2,2,1,731.0,0,0,1,0,0,0,CA,2.0,4.5,0.7071067811865475,5.0,4.0,4.0,5.0,1.0,0.499658002735978,731.0,True,500K-1.5M,small_up,0,0.0,0.0,0.0,0.0,0.0,0.36161825,0.47080743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03929,2020-04-23,2020,validate,0,2218,0,2218,0,2218,2218,2,1742486.0,1593277.0,154,1,2,1,154.0,1,0,0,0,0,0,FL,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,9.487012987012989,154.0,True,1.5M-3M,big_up,0,0.0,0.33877125,0.0,0.0,0.0,0.34207436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3315207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03931,2020-09-15,2020,validate,0,2073,0,2073,0,2073,2073,2,1224996.0,1000000.0,592,1,2,1,592.0,0,0,1,0,0,0,GA,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,2.4679054054054057,592.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.4211881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38257265,0.0,0.0,0.0,0.0,0.0,0.40167263,0.0,0.0,0.0,0.0,0.0,0.38583273,0.0,0.0,0.0,0.38017303,0.0,0.0
firm_03933,2020-05-01,2020,validate,0,2210,0,2210,0,2210,2210,2,1165261.0,940261.0,686,1,2,1,686.0,0,0,1,0,0,0,MA,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,2.129737609329446,686.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.38133064,0.4066014,0.0,0.0,0.0,0.0,0.3870898,0.0,0.0,0.0,0.0,0.44597894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41843873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03934,2020-08-11,2020,validate,0,2108,0,2108,0,2108,2108,2,3124889.0,3000000.0,1523,2,2,1,1523.0,1,0,0,0,1,0,FL,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,0.719468154957321,1523.0,True,3M-6M,big_up,0,0.0,0.0,0.0,0.0,0.33483607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4082832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03935,2020-09-16,2020,validate,0,2072,0,2072,0,2072,2072,2,1256406.0,959682.0,0,2,1,1,0.0,0,1,0,0,0,0,TX,2.0,3.0,1.414213562373095,4.0,2.0,2.0,4.0,2.0,,0.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.3930719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35363087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33358708,0.0,0.0,0.0,0.0,0.0
firm_03936,2020-09-01,2020,validate,1,811,1,811,0,2087,2087,2,1225000.0,1000000.0,428,1,2,1,428.0,0,0,1,0,0,0,PA,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,3.413551401869159,428.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.36792332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44359577,0.0,0.0,0.3545011,0.0,0.0,0.0,0.0,0.0
firm_03937,2019-12-13,2020,validate,0,2350,0,2350,0,2350,2350,2,902650.0,750000.0,282,1,1,1,282.0,1,0,0,0,0,0,CO,2.0,4.5,3.5355339059327378,7.0,2.0,2.0,7.0,5.0,6.4760638297872335,282.0,True,500K-1.5M,big_up,0,0.0,0.0,0.34845224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310539,0.0,0.39555,0.0,0.0,0.0,0.0,0.33288187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03945,2020-01-01,2020,validate,1,478,1,1006,0,2331,2331,1,531286.0,531286.0,0,1,1,0,,0,1,0,0,0,0,GA,1.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,,0.0,True,500K-1.5M,flat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35295242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36177698,0.0,0.0,0.3998664,0.0,0.0,0.0,0.0,0.0
firm_03946,2020-06-15,2020,validate,0,2165,0,2165,0,2165,2165,4,3702055.0,2951230.0,5327,2,4,2,5327.0,1,0,0,0,0,0,MD,4.0,4.0,1.632993161855452,6.0,2.0,4.0,6.0,2.0,0.137131593767599,5327.0,True,3M-6M,big_up,0,0.0,0.0,0.0,0.0,0.4692805,0.3622813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03951,2020-05-01,2020,validate,0,2210,0,2210,0,2210,2210,2,549392.0,499773.0,268,1,2,1,268.0,1,0,0,0,0,0,VA,2.0,4.5,3.5355339059327378,7.0,2.0,2.0,7.0,5.0,6.8143656716417915,268.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39536703,0.0,0.0,0.0,0.0,0.391399,0.0,0.0,0.0,0.3816896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03954,2020-01-02,2020,validate,0,2330,0,2330,0,2330,2330,3,1708568.0,1380510.0,945,2,3,2,945.0,1,0,0,0,1,0,VA,3.0,3.0,1.7320508075688772,5.0,2.0,2.0,5.0,3.0,1.1595238095238096,945.0,True,1.5M-3M,big_up,0,0.0,0.36157122,0.0,0.0,0.0,0.32132456,0.0,0.34837684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34850714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41969353,0.0,0.0,0.0,0.0,0.0,0.0
firm_03955,2020-09-03,2020,validate,0,2085,0,2085,0,2085,2085,2,274483.0,249923.0,266,1,2,1,266.0,1,0,0,0,0,0,FL,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,5.492481203007518,266.0,True,<500K,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32354072,0.0,0.0,0.31420925,0.0,0.0,0.0,0.0,0.31549114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03959,2020-07-06,2020,validate,0,2144,0,2144,0,2144,2144,5,1965091.0,899951.0,5926,2,4,3,5926.0,1,0,0,0,0,0,MD,5.0,3.2,1.3038404810405295,5.0,2.0,3.0,5.0,2.0,0.1232703341208234,5926.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37871873,0.0,0.0,0.0,0.0,0.0,0.3788967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03960,2020-08-17,2020,validate,0,2102,0,2102,0,2102,2102,1,1972949.0,1972949.0,0,1,1,0,,1,0,0,0,0,0,CO,1.0,7.0,0.0,7.0,7.0,7.0,7.0,0.0,,0.0,True,1.5M-3M,flat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49117437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36690822,0.0,0.0,0.0,0.0,0.38222823,0.0
firm_03962,2020-07-23,2020,validate,0,2127,0,2127,0,2127,2127,3,1598205.0,1499216.0,224,1,2,2,224.0,1,0,0,0,0,0,CA,3.0,4.333333333333334,4.04145188432738,9.0,2.0,2.0,9.0,7.0,11.4140625,224.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4128045,0.0,0.0,0.0,0.0,0.0,0.0,0.47483587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42272195,0.0,0.0
firm_03965,2020-06-01,2020,validate,1,101,1,1262,1,1262,2179,2,3887878.0,2231642.0,0,2,1,0,,0,1,0,0,0,0,NC,2.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,,0.0,True,3M-6M,flat,0,0.0,0.0,0.0,0.0,0.40965512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03966,2020-06-29,2020,validate,0,2151,0,2151,0,2151,2151,2,1049617.0,999617.0,200,1,2,1,200.0,1,0,0,0,0,0,CA,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,7.305,200.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36000562,0.0,0.0,0.0,0.0,0.0,0.0,0.3761557,0.0,0.0,0.0,0.0,0.3618351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35584196,0.0
firm_03967,2019-12-13,2020,validate,1,1711,0,2350,0,2350,2350,2,907926.0,749926.0,282,1,1,1,282.0,1,0,0,0,0,0,VA,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,5.180851063829787,282.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37924945,0.0,0.0,0.50233376,0.0,0.0,0.0,0.0,0.0,0.0,0.4239457,0.0,0.0,0.0,0.0,0.36776298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38946852,0.0
firm_03968,2020-04-15,2020,validate,0,2226,0,2226,0,2226,2226,2,975000.0,750000.0,835,1,2,1,835.0,0,0,1,0,0,0,NC,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,1.3122754491017965,835.0,True,500K-1.5M,big_up,0,0.0,0.4028013,0.0,0.0,0.43341622,0.0,0.0,0.0,0.0,0.0,0.0,0.37904462,0.0,0.0,0.0,0.0,0.42082328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03969,2020-05-01,2020,validate,0,2210,0,2210,0,2210,2210,2,975000.0,750000.0,686,1,2,1,686.0,0,0,1,0,0,0,MN,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,2.129737609329446,686.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.36839175,0.0,0.0,0.0,0.0,0.0,0.0,0.44493026,0.0,0.0,0.0,0.0,0.0,0.35895032,0.0,0.0,0.0,0.0,0.34821218,0.0,0.0,0.0,0.3376812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03971,2020-05-01,2020,validate,0,2210,0,2210,0,2210,2210,2,1051249.0,1002000.0,141,1,2,1,141.0,1,0,0,0,0,0,VT,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,10.361702127659576,141.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4169236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41113126,0.0,0.0,0.0,0.0,0.33302796,0.0
firm_03972,2020-04-01,2020,validate,0,2240,0,2240,0,2240,2240,2,1108867.0,962148.0,213,1,2,1,213.0,0,1,0,0,0,0,CO,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,6.859154929577465,213.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.41610244,0.3223177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03973,2020-07-15,2020,validate,0,2135,0,2135,0,2135,2135,2,1241492.0,837888.0,0,2,1,0,,0,1,0,0,0,0,OH,2.0,4.5,0.7071067811865475,5.0,4.0,5.0,4.0,-1.0,,0.0,True,500K-1.5M,negative,0,0.0,0.0,0.0,0.0,0.42457178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3588111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35879076,0.0,0.0,0.0,0.0,0.0
firm_03975,2020-05-01,2020,validate,0,2210,0,2210,0,2210,2210,2,1177464.0,1127475.0,141,1,2,1,141.0,1,0,0,0,0,0,NY,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,7.771276595744681,141.0,True,500K-1.5M,big_up,0,0.34346464,0.0,0.0,0.3440571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41088206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03976,2020-07-06,2020,validate,0,2144,0,2144,0,2144,2144,2,549768.0,499988.0,339,1,2,1,339.0,1,0,0,0,0,0,MA,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,4.309734513274336,339.0,True,500K-1.5M,big_up,0,0.0,0.0,0.44175696,0.0,0.0,0.50810987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4067834,0.0,0.0,0.40746367,0.0,0.0,0.0,0.0,0.0,0.0,0.4270196,0.0,0.0
firm_03986,2019-11-22,2020,validate,1,298,1,298,1,298,2371,2,790317.0,743115.0,98,1,1,1,98.0,1,0,0,0,0,0,CA,2.0,4.5,3.5355339059327378,7.0,2.0,2.0,7.0,5.0,18.63520408163265,98.0,True,500K-1.5M,big_up,0,0.0,0.0,0.41340774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37300825,0.0,0.0,0.0,0.0,0.0,0.0,0.3989274,0.0,0.0,0.0,0.0,0.3850989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03993,2019-10-31,2020,validate,0,2393,0,2393,0,2393,2393,3,1424981.0,1099983.0,409,2,2,2,409.0,1,0,1,0,0,0,AR,3.0,3.0,1.7320508075688772,5.0,2.0,2.0,5.0,3.0,2.679095354523227,409.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3591605,0.34322026,0.0,0.0,0.0,0.3806699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33384666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03998,2020-06-04,2020,validate,0,2176,0,2176,0,2176,2176,2,1549946.0,1499946.0,175,1,2,1,175.0,1,0,0,0,0,0,FL,2.0,4.5,3.5355339059327378,7.0,2.0,2.0,7.0,5.0,10.435714285714283,175.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4949696,0.0,0.0,0.0,0.0,0.0,0.0,0.41276518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_04000,2020-10-01,2020,validate,0,2057,0,2057,0,2057,2057,2,1351190.0,1126190.0,639,1,2,1,639.0,0,0,1,0,0,0,MD,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,1.7147887323943662,639.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.39403543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42880052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41650316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_04007,2021-04-03,2020,validate,0,1873,0,1873,0,1873,1873,2,499999.0,323437.0,365,1,2,1,365.0,0,0,0,1,0,0,PA,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,3.002054794520548,365.0,True,<500K,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.42855468,0.5866817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39898726,0.0
firm_04009,2019-10-03,2020,validate,0,2421,0,2421,0,2421,2421,1,3009116.0,3009116.0,0,1,1,0,,1,0,0,0,0,0,CA,1.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,,0.0,True,3M-6M,flat,0,0.0,0.32911664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37929964,0.0,0.0,0.0,0.0,0.33525157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3456627,0.0
firm_04010,2020-09-29,2020,validate,0,2059,0,2059,0,2059,2059,1,1499443.0,1499443.0,0,1,1,0,,1,0,0,0,0,0,IN,1.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,,0.0,True,500K-1.5M,flat,0,0.0,0.0,0.0,0.0,0.40195826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3513966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
