firm_id,index_date,index_year,n_pre_grants,total_pre_amount,max_single_award,years_first_to_index_days,n_grantors_pre,n_active_years_pre,n_phase1_pre,n_phase2_pre,has_dod,has_nih,has_nsf,has_doe,has_nasa,has_usda,state_at_index,event_1m,days_to_event_1m
firm_05670,2018-04-09,2018,1,150000.0,150000.0,0,1,1,1,0,0,0,0,1,0,0,CA,0,2963
firm_05671,2021-04-20,2021,1,405552.0,405552.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,1856
firm_05672,2013-02-19,2013,1,149302.0,149302.0,0,1,1,1,0,0,0,0,1,0,0,VT,0,4838
firm_05673,2014-05-15,2014,1,149769.0,149769.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,4388
firm_05674,2019-10-17,2020,1,147665.0,147665.0,0,1,1,1,0,0,0,0,0,0,0,FL,0,2407
firm_05675,2021-09-15,2021,1,254092.0,254092.0,0,1,1,1,0,0,1,0,0,0,0,FL,0,1708
firm_05676,2021-05-01,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,NC,0,1845
firm_05677,2020-04-13,2020,1,144000.0,144000.0,0,1,1,1,0,1,0,0,0,0,0,VA,0,2228
firm_05678,2021-04-01,2021,2,1369151.0,979093.0,0,2,1,1,1,0,1,0,0,0,0,PA,0,1875
firm_05679,2021-09-15,2021,1,256576.0,256576.0,0,1,1,1,0,0,1,0,0,0,0,AL,0,1708
firm_05680,2018-07-17,2018,2,519907.0,399974.0,49,1,1,1,1,0,0,0,0,0,0,HI,0,2864
firm_05681,2019-05-30,2019,1,107998.0,107998.0,0,1,1,1,0,1,0,0,0,0,0,MI,0,2547
firm_05682,2017-06-09,2017,1,123535.0,123535.0,0,1,1,1,0,0,0,0,0,1,0,FL,0,3267
firm_05683,2021-08-01,2021,1,393048.0,393048.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,1753
firm_05684,2021-04-09,2021,1,49920.0,49920.0,0,1,1,1,0,1,0,0,0,0,0,AL,0,1867
firm_05685,2010-09-24,2010,5,1829357.0,749981.0,1261,3,4,3,2,1,0,0,0,0,0,NJ,0,5717
firm_05686,2013-05-23,2013,1,198835.0,198835.0,0,1,1,1,0,0,0,0,0,1,0,CA,0,4745
firm_05687,2021-09-15,2021,2,1174076.0,917997.0,0,2,1,1,1,0,1,0,0,0,0,WI,0,1708
firm_05688,2021-07-16,2021,1,106935.0,106935.0,0,1,1,1,0,0,0,0,0,1,0,CO,0,1769
firm_05689,2021-09-05,2021,1,252132.0,252132.0,0,1,1,1,0,0,1,0,0,0,0,CA,1,2
firm_05690,2021-09-01,2013,2,891254.0,640354.0,1448,1,2,1,1,0,1,0,0,0,0,IL,0,1722
firm_05691,2015-02-10,2013,5,1883316.0,815746.0,3469,3,4,3,2,1,1,0,0,0,0,CA,0,4117
firm_05692,2013-07-01,2013,1,224901.0,224901.0,0,1,1,1,0,0,0,1,0,0,0,NY,0,4706
firm_05693,2019-07-25,2019,1,139930.0,139930.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,2491
firm_05694,2010-10-05,2011,8,3284797.0,998774.0,2237,3,6,4,4,1,0,0,0,0,0,NJ,0,5706
firm_05695,2021-01-01,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,MA,0,1965
firm_05696,2019-11-21,2020,2,149455.0,74811.0,0,1,1,2,0,1,0,0,0,0,0,OH,0,2372
firm_05697,2020-03-09,2020,1,49865.0,49865.0,0,1,1,1,0,1,0,0,0,0,0,CA,1,304
firm_05698,2020-07-13,2020,1,150000.0,150000.0,0,1,1,1,0,1,0,0,0,0,0,VA,0,2137
firm_05699,2015-09-01,2010,3,1705589.0,742257.0,712,2,2,1,2,0,1,0,0,0,0,CA,1,28
firm_05700,2020-03-01,2020,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,IN,0,2271
firm_05701,2016-04-01,2012,2,1784236.0,1499656.0,701,1,2,1,1,0,1,0,0,0,0,CA,1,903
firm_05702,2021-02-04,2021,1,49994.0,49994.0,0,1,1,1,0,1,0,0,0,0,0,NV,0,1931
firm_05703,2010-04-30,2010,8,2593184.0,998183.0,1486,2,5,6,2,1,0,0,0,0,0,CA,0,5864
firm_05704,2019-06-07,2019,1,139992.0,139992.0,0,1,1,1,0,1,0,0,0,0,0,FL,0,2539
firm_05705,2017-08-15,2011,2,1048539.0,746137.0,0,2,1,1,1,0,1,0,0,0,0,CA,0,3200
firm_05706,2015-01-01,2015,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,MA,1,1506
firm_05707,2012-09-12,2012,1,100000.0,100000.0,0,1,1,1,0,1,0,0,0,0,0,PA,0,4998
firm_05708,2018-09-18,2018,2,400649.0,350128.0,0,2,1,2,0,0,1,0,0,0,0,OR,0,2801
firm_05709,2018-11-26,2019,1,49980.0,49980.0,0,1,1,1,0,1,0,0,0,0,0,VA,0,2732
firm_05710,2019-08-02,2019,1,49950.0,49950.0,0,1,1,1,0,1,0,0,0,0,0,IN,0,2483
firm_05711,2021-04-16,2021,1,98746.0,98746.0,0,1,1,1,0,0,0,0,0,0,1,NC,0,1860
firm_05712,2018-04-01,2010,4,3871537.0,2215762.0,1308,2,3,1,3,0,1,0,0,0,0,MD,0,2971
firm_05713,2016-07-18,2016,1,149979.0,149979.0,0,1,1,1,0,1,0,0,0,0,0,WA,0,3593
firm_05714,2017-05-15,2017,1,300000.0,300000.0,0,1,1,1,0,0,1,0,0,0,0,WA,1,2856
firm_05715,2021-09-15,2021,1,249623.0,249623.0,0,1,1,1,0,0,1,0,0,0,0,NC,0,1708
firm_05716,2021-02-05,2021,1,50000.0,50000.0,0,1,1,1,0,1,0,0,0,0,0,VA,0,1930
firm_05717,2018-09-01,2018,1,225000.0,225000.0,0,1,1,1,0,0,1,0,0,0,0,TX,0,2818
firm_05718,2010-06-11,2010,4,1051463.0,738834.0,883,2,3,3,1,1,0,0,0,0,0,NM,0,5822
firm_05719,2021-09-01,2021,1,259613.0,259613.0,0,1,1,1,0,0,1,0,0,0,0,UT,0,1722
firm_05720,2017-09-01,2017,1,218333.0,218333.0,0,1,1,1,0,0,1,0,0,0,0,MA,0,3183
firm_05721,2021-04-16,2021,1,42293.0,42293.0,0,1,1,1,0,1,0,0,0,0,0,TX,0,1860
firm_05722,2021-02-05,2021,1,49999.0,49999.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,1930
firm_05723,2010-01-21,2010,1,98943.0,98943.0,0,1,1,1,0,1,0,0,0,0,0,MA,0,5963
firm_05724,2020-08-30,2020,1,124958.0,124958.0,0,1,1,1,0,0,0,0,0,1,0,LA,0,2089
firm_05725,2019-12-04,2020,1,249960.0,249960.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,2359
firm_05726,2016-01-01,2016,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,UT,0,3792
firm_05727,2021-01-05,2021,1,374262.0,374262.0,0,1,1,1,0,0,1,0,0,0,0,NC,0,1961
firm_05728,2021-09-15,2021,1,251883.0,251883.0,0,1,1,1,0,0,1,0,0,0,0,LA,0,1708
firm_05729,2018-03-01,2011,1,149051.0,149051.0,0,1,1,1,0,0,1,0,0,0,0,TX,0,3002
firm_05730,2018-09-14,2018,1,273367.0,273367.0,0,1,1,1,0,0,1,0,0,0,0,TX,0,2805
firm_05731,2021-09-01,2021,1,398721.0,398721.0,0,1,1,1,0,0,1,0,0,0,0,NY,0,1722
firm_05732,2021-07-01,2021,1,398493.0,398493.0,0,1,1,1,0,0,1,0,0,0,0,CO,0,1784
firm_05733,2010-11-19,2011,3,279000.0,100000.0,1036,3,3,3,0,1,0,0,0,1,0,MD,0,5661
firm_05734,2019-09-01,2019,3,834129.0,509219.0,0,2,1,1,2,0,1,0,0,0,0,MA,0,2453
firm_05735,2017-02-01,2017,2,849837.0,626846.0,0,2,1,1,1,0,1,0,0,0,0,CA,0,3395
firm_05736,2018-04-01,2018,3,3161832.0,2000000.0,0,2,1,1,2,0,1,0,0,0,0,WI,1,1926
firm_05737,2010-03-01,2010,44,16770209.0,1970000.0,2236,9,7,29,15,1,0,0,0,1,0,OR,0,5924
firm_05738,2016-08-01,2016,2,200000.0,100000.0,0,1,1,2,0,0,0,0,0,0,1,SC,0,3579
firm_05739,2021-09-01,2021,2,356116.0,303366.0,0,2,1,2,0,0,1,0,0,0,0,CA,0,1722
firm_05740,2016-09-30,2013,4,3350305.0,1484799.0,941,3,3,1,3,1,1,0,0,0,0,TX,0,3519
firm_05741,2021-04-01,2021,1,255987.0,255987.0,0,1,1,1,0,0,0,1,0,0,0,CT,0,1875
firm_05742,2014-05-15,2014,1,149636.0,149636.0,0,1,1,1,0,1,0,0,0,0,0,OH,0,4388
firm_05743,2021-09-21,2021,1,335671.0,335671.0,0,1,1,1,0,0,1,0,0,0,0,PA,0,1702
firm_05744,2021-09-15,2021,1,255869.0,255869.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,1708
firm_05745,2021-02-05,2021,1,50000.0,50000.0,0,1,1,1,0,1,0,0,0,0,0,CA,1,431
firm_05746,2021-08-01,2021,1,250293.0,250293.0,0,1,1,1,0,0,0,1,0,0,0,PA,0,1753
firm_05747,2020-04-08,2020,1,251000.0,251000.0,0,1,1,1,0,0,0,0,1,0,0,MA,0,2233
firm_05748,2018-04-09,2018,1,149051.0,149051.0,0,1,1,1,0,0,0,0,1,0,0,IL,0,2963
firm_05749,2018-09-17,2018,1,54994.0,54994.0,0,1,1,1,0,0,1,0,0,0,0,PA,0,2802
firm_05750,2011-09-08,2011,1,150000.0,150000.0,0,1,1,1,0,0,0,0,0,0,0,IL,0,5368
firm_05751,2019-07-01,2019,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,NY,0,2515
firm_05752,2021-09-22,2021,2,743474.0,486883.0,0,2,1,1,1,0,1,0,0,0,0,PA,0,1701
firm_05753,2019-02-01,2019,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,MA,0,2665
firm_05754,2016-07-01,2016,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,NJ,0,3610
firm_05755,2010-07-12,2010,1,78984.0,78984.0,0,1,1,1,0,1,0,0,0,0,0,VA,0,5791
firm_05756,2021-04-15,2021,1,49883.0,49883.0,0,1,1,1,0,1,0,0,0,0,0,IL,0,1861
firm_05757,2020-01-10,2020,1,139932.0,139932.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,2322
firm_05758,2018-09-01,2011,4,2550835.0,1000521.0,1461,2,3,1,3,0,1,0,0,0,0,KY,0,2818
firm_05759,2021-02-05,2021,1,48342.0,48342.0,0,1,1,1,0,1,0,0,0,0,0,MA,0,1930
firm_05760,2010-08-22,2010,5,1103472.0,749155.0,1997,3,4,4,1,1,0,0,0,0,0,NH,0,5750
firm_05761,2015-01-01,2015,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,AR,0,4157
firm_05762,2020-11-18,2021,1,149444.0,149444.0,0,1,1,1,0,1,0,0,0,0,0,IL,0,2009
firm_05763,2021-06-28,2021,1,200000.0,200000.0,0,1,1,1,0,0,0,0,1,0,0,CA,0,1787
firm_05764,2021-01-01,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,NC,0,1965
firm_05765,2020-02-11,2020,1,139745.0,139745.0,0,1,1,1,0,1,0,0,0,0,0,MD,0,2290
firm_05766,2019-02-01,2019,1,224718.0,224718.0,0,1,1,1,0,0,0,1,0,0,0,GA,1,2307
firm_05767,2019-08-06,2019,1,25000.0,25000.0,0,1,1,1,0,1,0,0,0,0,0,OK,0,2479
firm_05768,2021-06-01,2021,1,400000.0,400000.0,0,1,1,1,0,0,1,0,0,0,0,CT,0,1814
firm_05769,2021-05-03,2021,1,56068.0,56068.0,0,1,1,1,0,0,0,0,0,0,1,WY,0,1843
firm_05770,2018-07-02,2018,1,150000.0,150000.0,0,1,1,1,0,0,0,0,1,0,0,MD,0,2879
firm_05771,2021-02-26,2021,1,106490.0,106490.0,0,1,1,1,0,0,0,0,0,0,1,OR,0,1909
firm_05772,2020-06-29,2020,1,148596.0,148596.0,0,1,1,1,0,0,0,0,0,0,0,IL,0,2151
firm_05773,2021-04-01,2021,2,451608.0,396608.0,0,2,1,2,0,0,1,0,0,0,0,KY,0,1875
firm_05774,2019-03-08,2019,1,75000.0,75000.0,0,1,1,1,0,1,0,0,0,0,0,TX,1,1201
firm_05775,2021-05-15,2021,1,255732.0,255732.0,0,1,1,1,0,0,0,1,0,0,0,NM,0,1831
firm_05776,2014-09-15,2014,1,559299.0,559299.0,0,1,1,1,0,0,1,0,0,0,0,MO,0,4265
firm_05777,2021-09-01,2021,1,255694.0,255694.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,1722
firm_05778,2021-05-01,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,TN,0,1845
firm_05779,2015-09-15,2015,2,687514.0,486181.0,0,2,1,1,1,0,1,0,0,0,0,MI,0,3900
firm_05780,2021-08-01,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,PA,0,1753
firm_05781,2016-12-15,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,MI,1,1421
firm_05782,2020-03-09,2020,1,49493.0,49493.0,0,1,1,1,0,1,0,0,0,0,0,PA,0,2263
firm_05783,2021-09-01,2021,1,223898.0,223898.0,0,1,1,1,0,0,1,0,0,0,0,WV,0,1722
firm_05784,2021-09-01,2021,1,255944.0,255944.0,0,1,1,1,0,0,0,1,0,0,0,MD,0,1722
firm_05785,2019-12-12,2020,2,1548159.0,1498961.0,126,1,1,1,1,1,0,0,0,0,0,MA,0,2351
firm_05786,2019-12-12,2020,1,50000.0,50000.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,2351
firm_05787,2015-08-09,2015,1,149977.0,149977.0,0,1,1,1,0,1,0,0,0,0,0,IL,0,3937
firm_05788,2021-02-05,2021,1,49996.0,49996.0,0,1,1,1,0,1,0,0,0,0,0,NY,0,1930
firm_05789,2014-05-13,2014,2,667537.0,517573.0,48,2,1,1,1,1,0,0,0,0,0,MA,0,4390
firm_05790,2019-11-04,2020,1,101684.0,101684.0,0,1,1,1,0,1,0,0,0,0,0,TX,0,2389
firm_05791,2017-05-23,2014,8,7393531.0,1861951.0,966,3,3,1,7,0,1,0,0,0,0,CA,0,3284
firm_05792,2021-04-14,2021,1,49996.0,49996.0,0,1,1,1,0,1,0,0,0,0,0,WI,0,1862
firm_05793,2021-09-16,2021,1,399779.0,399779.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,1707
firm_05794,2021-02-05,2021,1,49929.0,49929.0,0,1,1,1,0,1,0,0,0,0,0,TX,1,697
firm_05795,2021-09-17,2021,1,293121.0,293121.0,0,1,1,1,0,0,1,0,0,0,0,MA,0,1706
firm_05796,2019-07-01,2019,1,199710.0,199710.0,0,1,1,1,0,0,0,0,1,0,0,CA,1,913
firm_05797,2021-09-16,2021,1,399992.0,399992.0,0,1,1,1,0,0,1,0,0,0,0,MN,0,1707
firm_05798,2011-02-01,2011,1,69999.0,69999.0,0,1,1,1,0,1,0,0,0,0,0,MA,0,5587
firm_05799,2020-06-01,2020,2,1080826.0,830585.0,0,2,1,1,1,0,1,0,0,0,0,CA,1,1472
firm_05800,2018-06-15,2018,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,WA,0,2896
firm_05801,2012-10-01,2012,1,224860.0,224860.0,0,1,1,1,0,0,0,0,1,0,0,MA,0,4979
firm_05802,2021-09-01,2021,2,408361.0,353361.0,0,2,1,2,0,0,1,0,0,0,0,NY,0,1722
firm_05803,2021-07-01,2021,1,299633.0,299633.0,0,1,1,1,0,0,1,0,0,0,0,MO,0,1784
firm_05804,2021-04-12,2021,1,49824.0,49824.0,0,1,1,1,0,1,0,0,0,0,0,WA,0,1864
firm_05805,2020-06-01,2020,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,CA,1,693
firm_05806,2020-03-09,2020,1,49970.0,49970.0,0,1,1,1,0,1,0,0,0,0,0,WA,0,2263
firm_05807,2018-11-26,2019,1,47000.0,47000.0,0,1,1,1,0,1,0,0,0,0,0,OK,0,2732
firm_05808,2021-02-05,2021,1,49915.0,49915.0,0,1,1,1,0,1,0,0,0,0,0,VA,0,1930
firm_05809,2021-07-01,2021,1,255871.0,255871.0,0,1,1,1,0,0,0,1,0,0,0,MA,0,1784
firm_05810,2021-09-01,2021,1,381800.0,381800.0,0,1,1,1,0,0,1,0,0,0,0,MA,1,610
firm_05811,2019-12-13,2020,1,166015.0,166015.0,0,1,1,1,0,1,0,0,0,0,0,RI,0,2350
firm_05812,2020-03-09,2020,1,49815.0,49815.0,0,1,1,1,0,1,0,0,0,0,0,OH,0,2263
firm_05813,2019-07-22,2019,1,351000.0,351000.0,0,1,1,1,0,0,1,0,0,0,0,PA,0,2494
firm_05814,2021-08-01,2021,1,442419.0,442419.0,0,1,1,1,0,0,1,0,0,0,0,GA,0,1753
firm_05815,2017-08-01,2017,3,1278034.0,519198.0,0,2,1,1,2,0,1,0,0,0,0,CO,0,3214
firm_05816,2015-09-01,2014,1,402588.0,402588.0,0,1,1,1,0,0,1,0,0,0,0,MA,0,3914
firm_05817,2019-02-01,2019,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,AR,0,2665
firm_05818,2019-09-10,2019,1,304258.0,304258.0,0,1,1,1,0,0,1,0,0,0,0,MA,0,2444
firm_05819,2018-09-05,2018,3,1288794.0,985336.0,0,2,1,2,1,0,1,0,0,0,0,NY,1,112
firm_05820,2021-07-15,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,MI,0,1770
firm_05821,2010-02-22,2010,7,2708511.0,1442020.0,2120,3,7,5,2,1,0,0,0,0,0,CA,0,5931
firm_05822,2010-01-29,2010,32,8678468.0,749694.0,2261,2,8,21,11,1,0,0,0,1,0,AZ,0,5955
firm_05823,2013-07-01,2013,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,PA,1,1319
firm_05824,2021-07-29,2021,1,49057.0,49057.0,0,1,1,1,0,1,0,0,0,0,0,AZ,0,1756
firm_05825,2015-02-17,2015,1,150000.0,150000.0,0,1,1,1,0,0,0,0,1,0,0,CA,0,4110
firm_05826,2018-04-09,2018,1,149795.0,149795.0,0,1,1,1,0,0,0,0,1,0,0,TX,0,2963
firm_05827,2016-01-01,2016,1,224996.0,224996.0,0,1,1,1,0,0,0,1,0,0,0,PA,0,3792
firm_05828,2021-04-19,2021,1,49983.0,49983.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,1857
firm_05829,2016-09-01,2016,3,336186.0,288694.0,0,2,1,3,0,0,1,0,0,0,0,NY,0,3548
firm_05830,2020-12-15,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,MD,0,1982
firm_05831,2019-08-02,2019,1,49997.0,49997.0,0,1,1,1,0,1,0,0,0,0,0,DC,0,2483
firm_05832,2018-09-17,2010,1,219632.0,219632.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,2802
firm_05833,2016-12-15,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,3443
firm_05834,2019-12-12,2020,1,50000.0,50000.0,0,1,1,1,0,1,0,0,0,0,0,NY,1,971
firm_05835,2019-08-02,2019,1,49682.0,49682.0,0,1,1,1,0,1,0,0,0,0,0,FL,0,2483
firm_05836,2020-03-09,2020,1,49989.0,49989.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,2263
firm_05837,2020-05-15,2020,1,224606.0,224606.0,0,1,1,1,0,0,0,1,0,0,0,NY,0,2196
firm_05838,2020-08-27,2020,1,124536.0,124536.0,0,1,1,1,0,0,0,0,0,1,0,CA,0,2092
firm_05839,2016-12-01,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,CA,1,158
firm_05840,2018-06-01,2018,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,MD,0,2910
firm_05841,2020-08-01,2020,1,255993.0,255993.0,0,1,1,1,0,0,0,1,0,0,0,FL,0,2118
firm_05842,2020-03-09,2020,1,49960.0,49960.0,0,1,1,1,0,1,0,0,0,0,0,KY,0,2263
firm_05843,2019-12-12,2020,1,24968.0,24968.0,0,1,1,1,0,1,0,0,0,0,0,OH,0,2351
firm_05844,2019-12-12,2020,1,49470.0,49470.0,0,1,1,1,0,1,0,0,0,0,0,TX,0,2351
firm_05845,2017-03-15,2011,1,152589.0,152589.0,0,1,1,1,0,0,1,0,0,0,0,MD,0,3353
firm_05846,2018-07-01,2018,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,WA,1,456
firm_05847,2010-09-07,2010,28,13312523.0,2105840.0,2293,5,7,18,10,1,0,0,0,1,0,NM,0,5734
firm_05848,2019-12-17,2020,1,24996.0,24996.0,0,1,1,1,0,1,0,0,0,0,0,NY,0,2346
firm_05849,2012-07-12,2010,2,173989.0,98989.0,1604,2,2,2,0,1,0,0,0,0,0,CO,0,5060
firm_05850,2016-08-01,2016,1,229600.0,229600.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,3579
firm_05851,2020-06-29,2020,2,499662.0,249921.0,0,1,1,2,0,0,0,0,1,0,0,WY,0,2151
firm_05852,2020-08-01,2020,1,255864.0,255864.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,2118
firm_05853,2019-08-15,2019,1,45525.0,45525.0,0,1,1,1,0,1,0,0,0,0,0,DE,0,2470
firm_05854,2020-02-11,2020,1,49000.0,49000.0,0,1,1,1,0,1,0,0,0,0,0,VA,0,2290
firm_05855,2020-06-29,2020,1,187883.0,187883.0,0,1,1,1,0,0,0,0,1,0,0,NY,0,2151
firm_05856,2018-06-15,2018,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,MA,1,1378
firm_05857,2009-10-26,2010,23,4692905.0,749981.0,1774,4,6,19,4,1,0,0,0,0,0,CA,0,6050
firm_05858,2020-09-15,2020,2,957799.0,706801.0,31,2,1,1,1,0,1,0,0,0,0,CA,0,2073
firm_05859,2019-05-01,2019,4,1251002.0,746613.0,0,2,1,1,3,0,1,0,0,0,0,IL,0,2576
firm_05860,2019-12-12,2020,1,50000.0,50000.0,0,1,1,1,0,1,0,0,0,0,0,MT,0,2351
firm_05861,2017-08-01,2014,2,1723001.0,1499999.0,153,2,1,1,1,0,1,0,0,0,0,NY,1,784
firm_05862,2018-09-30,2018,1,353158.0,353158.0,0,1,1,1,0,0,1,0,0,0,0,MA,0,2789
firm_05863,2018-07-01,2018,1,225000.0,225000.0,0,1,1,1,0,0,1,0,0,0,0,GA,0,2880
firm_05864,2017-06-01,2013,4,3159060.0,1760436.0,1360,3,3,1,3,0,1,1,0,0,0,MI,0,3275
firm_05865,2020-09-16,2013,4,3577735.0,1491382.0,1111,3,2,2,2,0,1,0,0,0,0,IA,0,2072
firm_05866,2016-06-10,2016,5,1049795.0,599981.0,4069,2,4,4,1,1,0,0,0,1,0,MD,0,3631
firm_05867,2018-01-01,2018,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,TX,0,3061
firm_05868,2012-03-27,2012,13,4747672.0,899912.0,2847,2,7,8,5,1,0,0,0,0,0,TX,0,5167
firm_05869,2019-12-01,2020,1,224466.0,224466.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,2362
firm_05870,2011-11-17,2012,1,148827.0,148827.0,0,1,1,1,0,1,0,0,0,0,0,VT,0,5298
firm_05871,2010-06-28,2010,16,4117493.0,1250000.0,1993,6,6,13,3,1,0,0,0,1,0,TX,0,5805
firm_05872,2016-06-13,2016,1,149991.0,149991.0,0,1,1,1,0,1,0,0,0,0,0,OK,0,3628
firm_05873,2010-09-14,2010,2,162550.0,92620.0,958,2,2,2,0,1,0,0,0,0,0,MN,0,5727
firm_05874,2017-04-01,2017,1,224341.0,224341.0,0,1,1,1,0,0,1,0,0,0,0,PA,0,3336
firm_05875,2014-07-01,2011,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,MA,0,4341
firm_05876,2016-12-15,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,MA,1,1609
firm_05877,2019-11-21,2020,3,968802.0,749074.0,3797,2,3,2,1,1,0,0,0,0,0,FL,0,2372
firm_05878,2019-08-02,2019,1,49836.0,49836.0,0,1,1,1,0,1,0,0,0,0,0,VA,0,2483
firm_05879,2019-01-31,2019,1,74969.0,74969.0,0,1,1,1,0,1,0,0,0,0,0,OH,0,2666
firm_05880,2020-06-15,2020,1,224557.0,224557.0,0,1,1,1,0,0,0,1,0,0,0,WI,0,2165
firm_05881,2020-03-04,2020,1,49429.0,49429.0,0,1,1,1,0,1,0,0,0,0,0,FL,0,2268
firm_05882,2012-11-15,2013,1,143984.0,143984.0,0,1,1,1,0,0,0,0,1,0,0,CO,0,4934
firm_05883,2016-01-01,2016,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,MT,0,3792
firm_05884,2019-05-28,2019,4,1706629.0,749935.0,5636,2,4,2,2,1,0,0,0,0,0,OH,0,2549
firm_05885,2019-08-09,2019,1,50000.0,50000.0,0,1,1,1,0,1,0,0,0,0,0,NY,0,2476
firm_05886,2020-03-09,2020,1,49942.0,49942.0,0,1,1,1,0,1,0,0,0,0,0,TX,0,2263
firm_05887,2020-05-22,2020,1,98700.0,98700.0,0,1,1,1,0,0,0,0,0,0,1,OR,0,2189
firm_05888,2019-12-12,2020,1,50000.0,50000.0,0,1,1,1,0,1,0,0,0,0,0,OH,0,2351
firm_05889,2020-05-28,2020,1,167232.0,167232.0,0,1,1,1,0,1,0,0,0,0,0,AL,0,2183
firm_05890,2020-09-15,2020,1,251113.0,251113.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,2073
firm_05891,2019-03-01,2019,2,991404.0,768564.0,0,2,1,1,1,0,1,0,0,0,0,WA,0,2637
firm_05892,2019-12-12,2020,1,50000.0,50000.0,0,1,1,1,0,1,0,0,0,0,0,TX,0,2351
firm_05893,2015-09-25,2015,1,149961.0,149961.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,3890
firm_05894,2020-05-15,2020,1,241018.0,241018.0,0,1,1,1,0,0,1,0,0,0,0,OH,0,2196
firm_05895,2020-03-09,2020,1,49583.0,49583.0,0,1,1,1,0,1,0,0,0,0,0,FL,0,2263
firm_05896,2018-07-27,2018,3,1214087.0,999952.0,4488,2,3,2,1,1,0,0,0,1,0,OH,0,2854
firm_05897,2020-06-29,2020,1,199940.0,199940.0,0,1,1,1,0,0,0,0,1,0,0,TX,0,2151
firm_05898,2019-02-01,2019,1,224502.0,224502.0,0,1,1,1,0,0,0,1,0,0,0,VA,0,2665
firm_05899,2019-12-12,2020,1,50000.0,50000.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,2351
firm_05900,2017-04-28,2017,1,149999.0,149999.0,0,1,1,1,0,1,0,0,0,0,0,MA,0,3309
firm_05901,2019-02-01,2019,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,MD,0,2665
firm_05902,2019-02-01,2019,1,224931.0,224931.0,0,1,1,1,0,0,0,1,0,0,0,CA,1,1270
firm_05903,2015-09-29,2015,1,149382.0,149382.0,0,1,1,1,0,1,0,0,0,0,0,MA,0,3886
firm_05904,2019-03-06,2019,1,50000.0,50000.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,2632
firm_05905,2020-09-05,2020,1,299743.0,299743.0,0,1,1,1,0,0,1,0,0,0,0,OH,0,2083
firm_05906,2020-08-15,2020,1,198281.0,198281.0,0,1,1,1,0,0,1,0,0,0,0,NY,0,2104
